	AveExpr	Coef	t	P.value	F	F.p.value	Results	Genes.ENSEMBL	Genes.SYMBOL	Genes.TXCHROM
ENSMUSG00000045275	5.43494764102857	0.189376314792888	1.02166498118629	0.32907837642317	1.04379933378239	0.32907837642317	0	ENSMUSG00000045275	Lca5l	chr16
ENSMUSG00000045281	3.69011182046118	-0.408114298343072	-1.27307704610986	0.229470542341626	1.6207251653318	0.229470542341626	0	ENSMUSG00000045281	Gpr20	chr15
ENSMUSG00000045282	7.0579359105277	-0.016121416116186	-0.0989643386449269	0.92296301247319	0.00979394032342778	0.92296301247319	0	ENSMUSG00000045282	Tmem86b	chr7
ENSMUSG00000045287	4.84802039815493	0.135759815136694	0.61999873841003	0.547999944821363	0.384398435630029	0.547999944821363	0	ENSMUSG00000045287	Rtn4rl1	chr11
ENSMUSG00000045288	4.42078093237459	-0.0102627532268578	-0.034242785326566	0.973302525404068	0.00117256834692128	0.973302525404068	0	ENSMUSG00000045288	Ush1g	chr11
ENSMUSG00000045312	5.06459914701177	-0.209717797623034	-1.07278556527272	0.306542365994238	1.15086886905751	0.306542365994238	0	ENSMUSG00000045312	Lhfpl2	chr13
ENSMUSG00000045314	7.11935822088249	-0.073560968845011	-0.484386327221868	0.637697403876586	0.234630113999491	0.637697403876586	0	ENSMUSG00000045314	Sowahb	chr5
ENSMUSG00000045316	2.28293571185613	0.925969234074989	1.99414735771606	0.0717527149864415	3.97662368428595	0.0717527149864415	0	ENSMUSG00000045316	Fahd1	chr17
ENSMUSG00000045319	1.13488192437938	-0.508010658066843	-0.704201985405979	0.496075645227565	0.495900436249722	0.496075645227565	0	ENSMUSG00000045319	Proser2	chr2
ENSMUSG00000045326	1.41220869201582	-0.0520295177472896	-0.0908181959635607	0.92928437512699	0.00824794471807572	0.92928437512699	0	ENSMUSG00000045326	Fndc7	chr3
ENSMUSG00000045333	3.11869497486402	0.0517559919000821	0.14032694099803	0.890961017719316	0.0196916503698645	0.890961017719316	0	ENSMUSG00000045333	Zfp423	chr8
ENSMUSG00000045337	-0.64838788047711	-0.209950705002056	-0.146287297038522	0.88636479347811	0.0213999732748369	0.88636479347811	0	ENSMUSG00000045337	Defb11	chr8
ENSMUSG00000045341	2.13455642987027	-0.310239321454093	-0.376553784103387	0.713731740298189	0.14179275232258	0.713731740298189	0	ENSMUSG00000045341	Or2l5	chr16
ENSMUSG00000045348	2.48453681493057	0.0351923150868418	0.0801066822152866	0.937604147261467	0.00641708053554091	0.937604147261467	0	ENSMUSG00000045348	Nyap1	chr5
ENSMUSG00000045350	3.24262432387781	0.122644560816157	0.31310165455663	0.76011239965343	0.0980326460860992	0.76011239965343	0	ENSMUSG00000045350	Fam186a	chr15
ENSMUSG00000045362	-2.02187763437919	0.692339244171759	0.411129786400522	0.688943991899341	0.169027701265739	0.688943991899341	0	ENSMUSG00000045362	Tnfrsf26	chr7
ENSMUSG00000045374	5.80160801218182	-0.0436231617463925	-0.24511781732705	0.81091843399817	0.060082744371177	0.81091843399817	0	ENSMUSG00000045374	Wdr81	chr11
ENSMUSG00000045377	-2.91966946402147	2.94037074778395	1.54709447435794	0.15036363731555	2.39350131258887	0.15036363731555	0	ENSMUSG00000045377	Tmem88	chr11
ENSMUSG00000045378	0.0647072509083753	0.0951383204165631	0.0974789288886683	0.924115281481478	0.00950214157728205	0.924115281481478	0	ENSMUSG00000045378	Pxt1	chr17
ENSMUSG00000045381	7.36626081229149	-0.183015202547852	-1.11107501357148	0.290441830657467	1.23448768578286	0.290441830657467	0	ENSMUSG00000045381	Or10aa1	chr1
ENSMUSG00000045382	-1.54239499182741	-0.164088610573708	-0.10792572613253	0.916015459695178	0.0116479623612339	0.916015459695178	0	ENSMUSG00000045382	Cxcr4	chr1
ENSMUSG00000045404	1.87772794188386	-0.0318275646392994	-0.0456493653443348	0.964415255384656	0.00208386455634056	0.964415255384656	0	ENSMUSG00000045404	Kcnk13	chr12
ENSMUSG00000045421	2.11849533281708	-0.0547960738856608	-0.125857403639127	0.902136041665644	0.0158400860507821	0.902136041665644	0	ENSMUSG00000045421	Or2y17	chr11
ENSMUSG00000045438	4.25439634073551	-0.259084563014968	-0.970727806663187	0.352730454952895	0.942312474629121	0.352730454952895	0	ENSMUSG00000045438	Cox19	chr5
ENSMUSG00000045440	3.10406972885359	0.192213467707804	0.379611904894849	0.711524851267029	0.144105198337896	0.711524851267029	0	ENSMUSG00000045440	Insm2	chr12
ENSMUSG00000045441	0.853752667241099	0.254217790525603	0.267255784766053	0.794260920247627	0.071425654490919	0.794260920247627	0	ENSMUSG00000045441	Gprin3	chr6
ENSMUSG00000045466	1.73725081422651	-0.393151142970321	-0.531943509307195	0.605436555451266	0.282963897094054	0.605436555451266	0	ENSMUSG00000045466	Zfp956	chr6
ENSMUSG00000045467	3.73749262476952	-0.0886668015388312	-0.267156702247124	0.794335242617871	0.0713727035555586	0.794335242617871	0	ENSMUSG00000045467	Ttll13	chr7
ENSMUSG00000045482	7.35836740035607	0.0383337237426673	0.246362313111028	0.809979336723822	0.0606943893214162	0.809979336723822	0	ENSMUSG00000045482	Trrap	chr5
ENSMUSG00000045493	3.34849851068258	-0.331085315754831	-0.892683136587219	0.391307665977646	0.796883182347196	0.391307665977646	0	ENSMUSG00000045493	Bhlhe23	chr2
ENSMUSG00000045498	3.21046226137014	-0.298878572356432	-0.923909034064458	0.375532470043434	0.85360790322592	0.375532470043434	0	ENSMUSG00000045498	Pcdhb3	chr18
ENSMUSG00000045502	6.71329698040202	-0.294477556848642	-1.53201926956342	0.154009681841883	2.34708304231364	0.154009681841883	0	ENSMUSG00000045502	Hcar2	chr5
ENSMUSG00000045508	-0.91730491655541	0.547848577393805	0.519580136492072	0.613742984650354	0.26996351823712	0.613742984650354	0	ENSMUSG00000045508	Or2b28	chr13
ENSMUSG00000045509	-1.01407415825369	-1.2750159205489	-1.06768840185252	0.30873579183471	1.13995852345039	0.30873579183471	0	ENSMUSG00000045509	Gpr150	chr13
ENSMUSG00000045518	-1.19767959398478	-1.04016267207326	-0.908506366953018	0.38325708491078	0.825383818794171	0.38325708491078	0	ENSMUSG00000045518	Onecut3	chr10
ENSMUSG00000045521	3.79173687776889	0.43241570545562	1.30892841538759	0.217479906693442	1.71329359660907	0.217479906693442	0	ENSMUSG00000045521	Tssk2	chr16
ENSMUSG00000045532	0.0445384147932092	0.451160305128264	0.528391894500155	0.6078168441017	0.279197994173463	0.6078168441017	0	ENSMUSG00000045532	C1ql1	chr11
ENSMUSG00000045538	0.749720715143322	0.575635238317906	0.774369101108055	0.455180470901358	0.599647504750897	0.455180470901358	0	ENSMUSG00000045538	Ddx28	chr8
ENSMUSG00000045573	6.32278824993401	-0.598545854911969	-3.87577880307906	0.00262535690838338	15.0216613303969	0.00262535690838338	0	ENSMUSG00000045573	Penk	chr4
ENSMUSG00000045576	8.4910783726779	0.0193337030601999	0.133661115183753	0.896106209243251	0.0178652937121646	0.896106209243251	0	ENSMUSG00000045576	St7l	chr3
ENSMUSG00000045581	-0.171913167240505	-0.96009727430668	-1.02594935948334	0.327143628938417	1.05257208822427	0.327143628938417	0	ENSMUSG00000045581	Or2d4	chr7
ENSMUSG00000045587	4.58548100309996	0.130094705089918	0.553661877958782	0.59098568058492	0.306541475104846	0.59098568058492	0	ENSMUSG00000045587	Lypd10	chr7
ENSMUSG00000045589	-1.83652128285867	-0.428977676722063	-0.25077551101963	0.806651664209566	0.0628883569271567	0.806651664209566	0	ENSMUSG00000045589	Frrs1l	chr4
ENSMUSG00000045624	2.31735784125481	-0.422765996550122	-0.704093874211658	0.49614034688707	0.495748183702383	0.49614034688707	0	ENSMUSG00000045624	Esf1	chr2
ENSMUSG00000045625	3.33743457717575	-0.259435621167796	-0.651981244045497	0.527920911362404	0.425079542587114	0.527920911362404	0	ENSMUSG00000045625	Pigz	chr16
ENSMUSG00000045629	2.12896993170671	0.407479239632835	0.681382647012694	0.509845940432118	0.464282311650026	0.509845940432118	0	ENSMUSG00000045629	Sh3tc2	chr18
ENSMUSG00000045631	5.51628105720485	0.299772048325792	1.48394395738904	0.166152918239771	2.20208966867144	0.166152918239771	0	ENSMUSG00000045631	Tmprss12	chr15
ENSMUSG00000045639	7.07968159883016	-0.123972508844024	-0.578243203096754	0.574851274750356	0.334365201927594	0.574851274750356	0	ENSMUSG00000045639	Zfp629	chr7
ENSMUSG00000045658	5.41974972097462	0.294889154318991	0.586405177137984	0.569547033006321	0.34387103177423	0.569547033006321	0	ENSMUSG00000045658	Pid1	chr1
ENSMUSG00000045659	4.22170189627944	-0.359625642057461	-1.15332714476675	0.273438060020453	1.33016350285582	0.273438060020453	0	ENSMUSG00000045659	Plekha7	chr7
ENSMUSG00000045662	-1.50466398097092	3.15886743136458	2.13004808875219	0.0567965087190417	4.53710486039686	0.0567965087190417	0	ENSMUSG00000045662	Henmt1	chr3
ENSMUSG00000045664	-1.17135420068874	1.7805514988817	1.33613876521511	0.208726567496857	1.78526679991056	0.208726567496857	0	ENSMUSG00000045664	Cdc42ep2	chr19
ENSMUSG00000045665	4.62406712599116	-0.150090828282924	-0.668027098167428	0.518010393464234	0.446260203885994	0.518010393464234	0	ENSMUSG00000045665	Mfsd5	chr15
ENSMUSG00000045667	1.56617503580159	0.0827176475810969	0.146915812583355	0.88588037609429	0.0215842559870276	0.88588037609429	0	ENSMUSG00000045667	Smtnl2	chr11
ENSMUSG00000045671	5.13908703389032	0.13559766509958	0.365451173454051	0.721766826011311	0.133554560178943	0.721766826011311	0	ENSMUSG00000045671	Spred2	chr11
ENSMUSG00000045672	6.10291133128793	0.248774277808563	1.02729016598867	0.326539881109335	1.05532508513702	0.326539881109335	0	ENSMUSG00000045672	Col27a1	chr4
ENSMUSG00000045679	-3.02244802409622	1.53055106893984	0.795338289681232	0.44339036462577	0.632562995033068	0.44339036462577	0	ENSMUSG00000045679	Slc66a3	chr12
ENSMUSG00000045680	-0.7961939384332	1.68864572165983	1.46280907574705	0.171746439778379	2.13981039208793	0.171746439778379	0	ENSMUSG00000045680	Tcf21	chr10
ENSMUSG00000045684	2.88944834949455	0.910940130341348	2.37176423990076	0.0372283270845582	5.62526560967204	0.0372283270845582	0	ENSMUSG00000045684	Lcn6	chr2
ENSMUSG00000045689	2.71302522008835	0.025742065498104	0.0698205196598492	0.945600891179374	0.00487490496557139	0.945600891179374	0	ENSMUSG00000045689	Pcdhb4	chr18
ENSMUSG00000045690	4.86121521169786	-0.205758693359066	-0.961852800944203	0.356974498940652	0.925160810684208	0.356974498940652	0	ENSMUSG00000045690	Wdr89	chr12
ENSMUSG00000045725	1.36315305509757	0.0359192053319848	0.0600302431765376	0.953217956893416	0.00360363009583424	0.953217956893416	0	ENSMUSG00000045725	Prr15	chr6
ENSMUSG00000045751	6.93528433539095	0.0212811456805984	0.132496231510335	0.897005875093976	0.0175552513644403	0.897005875093976	0	ENSMUSG00000045751	Mms22l	chr4
ENSMUSG00000045752	-3.09355226968856	1.02504618094605	0.596363817352591	0.563111507669647	0.355649802647354	0.563111507669647	0	ENSMUSG00000045752	Tssc4	chr7
ENSMUSG00000045757	2.85617970288846	0.693413023916463	1.45876375577988	0.172835226058114	2.12799169517703	0.172835226058114	0	ENSMUSG00000045757	Zfp764	chr7
ENSMUSG00000045763	8.08924701934925	0.170979036111385	0.920373980108675	0.377295570140737	0.847088263261084	0.377295570140737	0	ENSMUSG00000045763	Basp1	chr15
ENSMUSG00000045767	0.674045272034318	-0.0866979423895716	-0.0955579549261469	0.925605697881115	0.00913132274966751	0.925605697881115	0	ENSMUSG00000045767	B230219D22Rik	chr13
ENSMUSG00000045775	3.58157228982536	-0.813082992765625	-2.31048934753197	0.0414631095608005	5.33836102505873	0.0414631095608005	0	ENSMUSG00000045775	Slc16a5	chr11
ENSMUSG00000045777	6.72587531892496	-0.192908074823285	-1.17923300608188	0.263402905615207	1.39059048263292	0.263402905615207	0	ENSMUSG00000045777	Ifitm10	chr7
ENSMUSG00000045790	-0.236425680552697	0.666528761758343	0.906872565137015	0.384082937231162	0.82241784939819	0.384082937231162	0	ENSMUSG00000045790	Ccdc149	chr5
ENSMUSG00000045794	3.86764429400868	-0.112892435794793	-0.383763387846743	0.708533356878974	0.14727433785161	0.708533356878974	0	ENSMUSG00000045794	Lkaaear1	chr2
ENSMUSG00000045795	4.83083122395435	-0.0118747991571926	-0.0343207712360476	0.973241749519012	0.00117791533823712	0.973241749519012	0	ENSMUSG00000045795	Whamm	chr7
ENSMUSG00000045838	1.44028610937284	0.251643312814487	0.447133531086292	0.663532522207616	0.199928394621696	0.663532522207616	0	ENSMUSG00000045838	Ccdc9b	chr2
ENSMUSG00000045854	4.8843152588813	-0.241503083403875	-1.04346344985624	0.319322353751308	1.08881597118589	0.319322353751308	0	ENSMUSG00000045854	Lyrm2	chr4
ENSMUSG00000045867	-1.3118436882789	-2.95264018750762	-2.07455499304381	0.0625088205520298	4.30377841916301	0.0625088205520298	0	ENSMUSG00000045867	Cradd	chr10
ENSMUSG00000045868	7.01985363240745	0.352934778542666	2.08730478669979	0.0611502661518571	4.35684127257984	0.0611502661518571	0	ENSMUSG00000045868	Gvin1	NA
ENSMUSG00000045875	3.73173693558822	0.178414931565159	0.633597107514447	0.539410208779898	0.401445294650673	0.539410208779898	0	ENSMUSG00000045875	Adra1a	chr14
ENSMUSG00000045876	3.16155723991077	-0.314125734958181	-0.781903253785965	0.450921258018006	0.61137269828108	0.450921258018006	0	ENSMUSG00000045876	Pcdhb8	chr18
ENSMUSG00000045886	-0.794331786446657	0.375114501017189	0.290568487392343	0.776834816296315	0.0844300458654744	0.776834816296315	0	ENSMUSG00000045886	Pam16l	NA
ENSMUSG00000045896	2.1354911684496	-0.480340821444628	-1.1527537026663	0.273663530336899	1.32884109901086	0.273663530336899	0	ENSMUSG00000045896	Paip2b	chr6
ENSMUSG00000045903	4.67580863489354	-0.0168673827224142	-0.0761235704523762	0.940699924864256	0.00579479797841789	0.940699924864256	0	ENSMUSG00000045903	Npas4	chr19
ENSMUSG00000045915	4.21440746068777	-0.0362094645285254	-0.097949870164925	0.923749940875714	0.00959417706532567	0.923749940875714	0	ENSMUSG00000045915	Ccdc42	chr11
ENSMUSG00000045917	2.41223781173707	-0.250985163983846	-0.493053330323856	0.631756531684766	0.243101586543446	0.631756531684766	0	ENSMUSG00000045917	Tmem268	chr4
ENSMUSG00000045932	2.89654834891105	-0.135020500379281	-0.367561628664097	0.720236725834458	0.135101550866204	0.720236725834458	0	ENSMUSG00000045932	Ifit2	chr19
ENSMUSG00000045948	1.93957662290952	-0.1939952095562	-0.365998652726786	0.721369775751923	0.133955013797822	0.721369775751923	0	ENSMUSG00000045948	Mrps12	chr7
ENSMUSG00000045962	10.8369938597802	-0.0270077638062709	-0.179258819367072	0.861022930117577	0.0321337243208764	0.861022930117577	0	ENSMUSG00000045962	Wnk1	chr6
ENSMUSG00000045968	-0.46019955752177	-0.810629825497717	-0.722445145249767	0.485231510392909	0.521926987894957	0.485231510392909	0	ENSMUSG00000045968	Teddm2	chr1
ENSMUSG00000045969	6.20802959250189	-0.217834772495724	-1.13347749779819	0.281327331974352	1.28477123801484	0.281327331974352	0	ENSMUSG00000045969	Ing1	chr8
ENSMUSG00000045973	8.97024209940599	-0.147332867446115	-0.85944197777014	0.408599525483857	0.73864051315345	0.408599525483857	0	ENSMUSG00000045973	Slc25a51	chr4
ENSMUSG00000045980	0.784917119986514	0.38548823223143	0.515773323387865	0.616312149380424	0.266022121118564	0.616312149380424	0	ENSMUSG00000045980	Tmem104	chr11
ENSMUSG00000045983	7.05956052655036	-0.15620237635295	-1.01660749260147	0.331373129716048	1.03349079401344	0.331373129716048	0	ENSMUSG00000045983	Eif4g1	chr16
ENSMUSG00000045989	3.42316163026683	-0.442333548153945	-1.25609873879491	0.235333740459068	1.57778404160218	0.235333740459068	0	ENSMUSG00000045989	4930451I11Rik	chr7
ENSMUSG00000045991	5.59535657759411	0.143910049320049	0.764613412566816	0.460733874426411	0.584633670677072	0.460733874426411	0	ENSMUSG00000045991	Onecut2	chr18
ENSMUSG00000045996	3.1863609182595	-0.559842055532732	-1.58435947282642	0.141671775449918	2.5101949391348	0.141671775449918	0	ENSMUSG00000045996	Polr2k	chr15
ENSMUSG00000046016	2.77969615148422	0.191413187155454	0.476724604739768	0.642971455193929	0.227266348764288	0.642971455193929	0	ENSMUSG00000046016	Or2w2	chr13
ENSMUSG00000046020	6.12369490891482	0.21423662131613	1.14427362556309	0.277014747606797	1.30936213015931	0.277014747606797	0	ENSMUSG00000046020	Pofut1	chr2
ENSMUSG00000046031	3.98486195651473	-0.18884488209609	-0.699951346059066	0.498623410525247	0.489931886849898	0.498623410525247	0	ENSMUSG00000046031	Calhm6	chr10
ENSMUSG00000046032	0.31908897378955	1.43842654922614	1.39115710832956	0.191918255569065	1.93531810005585	0.191918255569065	0	ENSMUSG00000046032	Snx12	chrX
ENSMUSG00000046034	7.06115672856294	-0.163788628355047	-1.00047511771145	0.338771810066038	1.00095046115973	0.338771810066038	0	ENSMUSG00000046034	Otulin	chr15
ENSMUSG00000046049	5.30394683276691	0.143374246502106	0.391252349024323	0.703149930414432	0.153078400617051	0.703149930414432	0	ENSMUSG00000046049	Rp1l1	chr14
ENSMUSG00000046058	1.8979759277174	-0.493271784141642	-0.845185003127047	0.416173103935651	0.714337689510866	0.416173103935651	0	ENSMUSG00000046058	Eid2	chr7
ENSMUSG00000046062	5.13223797567616	-0.118433009664443	-0.543008886525204	0.598051292573478	0.294858650845342	0.598051292573478	0	ENSMUSG00000046062	Ppp1r15b	chr1
ENSMUSG00000046070	5.94461294787241	0.0476592592496736	0.228070116161725	0.823813333476809	0.0520159778860229	0.823813333476809	0	ENSMUSG00000046070	Igfals	chr17
ENSMUSG00000046079	5.7093307008362	-0.157354690751072	-0.748059365152414	0.470255731361796	0.559592813792233	0.470255731361796	0	ENSMUSG00000046079	Lrrc8d	chr5
ENSMUSG00000046080	2.4350945270254	0.0975244238573318	0.224996956948068	0.826143792553329	0.0506236306358907	0.826143792553329	0	ENSMUSG00000046080	Clec9a	chr6
ENSMUSG00000046082	4.19962065927366	0.0493154043607973	0.145249798530341	0.887164533422729	0.0210975039731045	0.887164533422729	0	ENSMUSG00000046082	Tmem174	chr13
ENSMUSG00000046093	-0.855775956776344	0.102632443314303	0.0672684997687312	0.947585907528728	0.00452505106113578	0.947585907528728	0	ENSMUSG00000046093	Hpcal4	chr4
ENSMUSG00000046101	4.44639696548457	0.101088204078973	0.304392731375338	0.766560870115271	0.0926549349141386	0.766560870115271	0	ENSMUSG00000046101	Mcmdc2	chr1
ENSMUSG00000046108	-0.452149276993737	-1.67524583940318	-1.32401324825255	0.212590652225767	1.75301108154828	0.212590652225767	0	ENSMUSG00000046108	Il17c	chr8
ENSMUSG00000046111	5.49498237679662	0.0115517859173497	0.0596896282299272	0.953483055913658	0.00356285171822692	0.953483055913658	0	ENSMUSG00000046111	Cep295	chr9
ENSMUSG00000046130	-2.65550904723461	1.22804092060787	0.703673320486443	0.49639208596332	0.495156141964417	0.49639208596332	0	ENSMUSG00000046130	Vmn1r184	chr7
ENSMUSG00000046133	1.51058131056813	-0.248617513372738	-0.367425373237269	0.720335473750637	0.135001404898546	0.720335473750637	0	ENSMUSG00000046133	C130073F10Rik	chr4
ENSMUSG00000046138	3.0814179722292	-0.251636595670819	-0.516672441748076	0.615704860604233	0.266950412061919	0.615704860604233	0	ENSMUSG00000046138	Brd10	chr19
ENSMUSG00000046139	7.01769395647149	0.078439976581544	0.443676537034307	0.665954020950424	0.196848869514755	0.665954020950424	0	ENSMUSG00000046139	Patl1	chr19
ENSMUSG00000046157	-1.67365516727624	-1.00308081995188	-0.584248086485815	0.570946269985065	0.341345826562337	0.570946269985065	0	ENSMUSG00000046157	Tmem229b	chr12
ENSMUSG00000046159	0.051619655983378	-0.835015925233931	-1.10971410874097	0.291002754833351	1.23146540313876	0.291002754833351	0	ENSMUSG00000046159	Chrm3	chr13
ENSMUSG00000046160	-0.629644136494705	0.537437041817734	0.434570210693346	0.672351690128409	0.188851268022059	0.672351690128409	0	ENSMUSG00000046160	Olig1	chr16
ENSMUSG00000046169	2.98930625851663	0.217193836616197	0.419038997762838	0.683325757595197	0.175593681646084	0.683325757595197	0	ENSMUSG00000046169	Adamts6	chr13
ENSMUSG00000046182	5.32903671789302	-0.0357630422457751	-0.174874488326973	0.864383978054564	0.0305810866676206	0.864383978054564	0	ENSMUSG00000046182	Gsg1l	chr7
