ensembl_transcript_id	ensembl_gene_id	external_gene_name	chromosome_name	CHR	SYMBOL	ENSEMBL	logFC	logCPM	LR	PValue	FDR
ENSMUST00000033310	ENSMUSG00000031004	Mki67	7	7	Mki67	ENSMUSG00000031004	-0.0102030706126613	9.99781948678235	0.00187084815914851	0.965499615729606	0.999988599375714
ENSMUST00000090006	ENSMUSG00000025809	Itgb1	8	8	Itgb1	ENSMUSG00000025809	0.00596589259734979	8.88349721602959	0.00186944900872688	0.96551251099626	0.999988599375714
ENSMUST00000045748	ENSMUSG00000035232	Pdk3	X	X	Pdk3	ENSMUSG00000035232	-0.00827665340786526	4.93538348263781	0.0018664323553812	0.965540330434081	0.999988599375714
ENSMUST00000188979	ENSMUSG00000101087	Gm2707	7	7	Gm2707	ENSMUSG00000101087	-0.0314773850242422	-1.52651193353305	0.00185672250597735	0.965630027480119	0.999988599375714
ENSMUST00000161949	ENSMUSG00000027508	Pag1	3	3	Pag1	ENSMUSG00000027508	-0.00688633118855669	6.98015889588367	0.00185285847092054	0.965665787766657	0.999988599375714
ENSMUST00000234881	ENSMUSG00000024107	Lhcgr	17	17	Lhcgr	ENSMUSG00000024107	-0.020720236363045	3.21811661015294	0.00184950060124933	0.965696894019482	0.999988599375714
ENSMUST00000222190	ENSMUSG00000043827	Or2i1	17	17	Or2i1	ENSMUSG00000043827	0.033397196644632	-0.818206620086668	0.00184735614411347	0.965716774403069	0.999988599375714
ENSMUST00000008528	ENSMUSG00000008384	Sertad1	7	7	Sertad1	ENSMUSG00000008384	-0.0064356819605029	5.61777193798862	0.00184224312054729	0.965764221841375	0.999988599375714
ENSMUST00000129945	ENSMUSG00000027201	Myef2	2	2	Myef2	ENSMUSG00000027201	0.00741030568232778	5.10736543878383	0.00182936450138493	0.96588402499823	0.999988599375714
ENSMUST00000113451	ENSMUSG00000061742	Slc22a12	19	19	Slc22a12	ENSMUSG00000061742	0.0259739030809591	-1.50421471168916	0.00182701490105597	0.965905927638341	0.999988599375714
ENSMUST00000240717	ENSMUSG00000091350	Vmn2r92	17	17	Vmn2r92	ENSMUSG00000091350	0.0186146404422663	1.32233534565616	0.00182414564523059	0.965932693577387	0.999988599375714
ENSMUST00000088610	ENSMUSG00000067847	Romo1	2	2	Romo1	ENSMUSG00000067847	0.0130741422656782	2.51245895702793	0.00182322464039042	0.965941289669164	0.999988599375714
ENSMUST00000232909	ENSMUSG00000045417	Vmn1r230	17	17	Vmn1r230	ENSMUSG00000045417	0.0216798250158058	1.62172823901585	0.00182045782953688	0.965967126467549	0.999988599375714
ENSMUST00000077954	ENSMUSG00000035296	Sgcg	14	14	Sgcg	ENSMUSG00000035296	-0.0206957396616167	1.6131078464591	0.00181557985751191	0.966012725486708	0.999988599375714
ENSMUST00000174462	ENSMUSG00000060510	Zfp266	9	9	Zfp266	ENSMUSG00000060510	-0.00634665878811052	5.74780621855943	0.00181375548622842	0.966029795376056	0.999988599375714
ENSMUST00000215697	ENSMUSG00000111515	Gm5055	9	9	Gm5055	ENSMUSG00000111515	0.0308443669627855	-1.7111784803717	0.00181373736905122	0.966029964934125	0.999988599375714
ENSMUST00000199270	ENSMUSG00000029174	Tbc1d1	5	5	Tbc1d1	ENSMUSG00000029174	-0.00624798617531489	6.4920668881216	0.00181173437057502	0.966048716166095	0.999988599375714
ENSMUST00000144675	ENSMUSG00000003813	Rad23a	8	8	Rad23a	ENSMUSG00000003813	0.00843932455166445	5.83538289438503	0.001808009652712	0.966083613043228	0.999988599375714
ENSMUST00000120938	ENSMUSG00000083380	Ndufb4c	15	15	Ndufb4c	ENSMUSG00000083380	-0.00912472381203391	3.81776992892437	0.00180570366764521	0.966105235865274	0.999988599375714
ENSMUST00000026093	ENSMUSG00000025103	Btbd1	7	7	Btbd1	ENSMUSG00000025103	0.00621023837060055	5.75846529986381	0.00180320205588791	0.966128708692314	0.999988599375714
ENSMUST00000215879	ENSMUSG00000096822	Or1j15	2	2	Or1j15	ENSMUSG00000096822	-0.0165359756946962	3.19448114506792	0.00179784802156391	0.966179000908691	0.999988599375714
ENSMUST00000137940	ENSMUSG00000085099	Gm16288	5	5	Gm16288	ENSMUSG00000085099	-0.0264716851455842	-1.43562769040641	0.00179095573626942	0.966243853002948	0.999988599375714
ENSMUST00000062831	ENSMUSG00000030400	Ercc2	7	7	Ercc2	ENSMUSG00000030400	0.00758007181156289	4.34650705206155	0.00178833068852968	0.96626858592656	0.999988599375714
ENSMUST00000037290	ENSMUSG00000040354	Mars1	10	10	Mars1	ENSMUSG00000040354	-0.00674979015649583	5.50925776242255	0.00178494132241891	0.96630054709099	0.999988599375714
ENSMUST00000119746	ENSMUSG00000068284	Usf3	16	16	Usf3	ENSMUSG00000068284	0.00590097190092043	7.02307173198565	0.00178068137527798	0.966340760836582	0.999988599375714
ENSMUST00000239323	ENSMUSG00000045515	Pou3f3	1	1	Pou3f3	ENSMUSG00000045515	-0.0227421627955025	0.207652695722262	0.00177511979579226	0.966393334536823	0.999988599375714
ENSMUST00000030644	ENSMUSG00000028840	Zfp593	4	4	Zfp593	ENSMUSG00000028840	0.0124420863622579	2.81281340012214	0.00177058138346009	0.966436297385307	0.999988599375714
ENSMUST00000026519	ENSMUSG00000062822	4833420G17Rik	13	13	4833420G17Rik	ENSMUSG00000062822	-0.00659045743486346	5.54596444053024	0.00176922971455717	0.96644910360714	0.999988599375714
ENSMUST00000021506	ENSMUSG00000021091	Serpina3n	12	12	Serpina3n	ENSMUSG00000021091	0.0339623732441805	5.33736589590756	0.00176428651827543	0.96649597909854	0.999988599375714
ENSMUST00000103366	ENSMUSG00000094094	Igkv5-45	6	6	Igkv5-45	ENSMUSG00000094094	-0.0425176608016537	0.921976584799135	0.0017587594386459	0.966548469422714	0.999988599375714
ENSMUST00000112811	ENSMUSG00000029312	Klhl8	5	5	Klhl8	ENSMUSG00000029312	-0.0121290035536183	3.07350796801585	0.00175770944943321	0.966558450437991	0.999988599375714
ENSMUST00000103175	ENSMUSG00000023286	Ube2j2	4	4	Ube2j2	ENSMUSG00000023286	0.0070085776957619	5.45883118962063	0.00175701532631622	0.966565050291657	0.999988599375714
ENSMUST00000381790	ENSMUSG00000144250		10	10		ENSMUSG00000144250	-0.0306038809471859	-2.36536286060676	0.00175358543480986	0.966597681534727	0.999988599375714
ENSMUST00000024725	ENSMUSG00000023931	Efhb	17	17	Efhb	ENSMUSG00000023931	-0.0273275222429658	0.161350830026937	0.00175047250754901	0.966627324933173	0.999988599375714
ENSMUST00000046433	ENSMUSG00000036537	Rnf113a1	X	X	Rnf113a1	ENSMUSG00000036537	0.0160880383648193	1.26098030984661	0.00174897369623994	0.966641607044914	0.999988599375714
ENSMUST00000109102	ENSMUSG00000031758	Cdyl2	8	8	Cdyl2	ENSMUSG00000031758	-0.0101764726810393	3.42914589160315	0.00174654031540888	0.966664807693624	0.999988599375714
ENSMUST00000044123	ENSMUSG00000039079	Trhr2	8	8	Trhr2	ENSMUSG00000039079	0.0456005456704962	-1.79723159760661	0.00174345530084707	0.966694244518369	0.999988599375714
ENSMUST00000221076	ENSMUSG00000113633	Gm29689	12	12	Gm29689	ENSMUSG00000113633	0.0236797342010286	0.549585222582851	0.00174242978834105	0.966704035607877	0.999988599375714
ENSMUST00000049245	ENSMUSG00000037070	Rbmxl1	8	8	Rbmxl1	ENSMUSG00000037070	0.00685806877500759	5.82698491165245	0.00174176080821709	0.966710424257007	0.999988599375714
ENSMUST00000051955	ENSMUSG00000049517	Rps23	13	13	Rps23	ENSMUSG00000049517	0.006417295011708	7.09859811843086	0.00174056463747974	0.966721850553183	0.999988599375714
ENSMUST00000105852	ENSMUSG00000028670	Lypla2	4	4	Lypla2	ENSMUSG00000028670	-0.00704631108793007	5.34721405878638	0.00172294723881716	0.966890596700183	0.999988599375714
ENSMUST00000238364	ENSMUSG00000034041	Lyl1	8	8	Lyl1	ENSMUSG00000034041	-0.00835302699852835	5.63643195828188	0.00171901183391121	0.966928409427292	0.999988599375714
ENSMUST00000131384	ENSMUSG00000053801	Grwd1	7	7	Grwd1	ENSMUSG00000053801	-0.00914622633080856	3.52767019575578	0.00171800034919689	0.96693813512323	0.999988599375714
ENSMUST00000098371	ENSMUSG00000025790	Slco3a1	7	7	Slco3a1	ENSMUSG00000025790	-0.00773025044825464	5.30534423902451	0.00171734978846549	0.966944391954142	0.999988599375714
ENSMUST00000058266	ENSMUSG00000045467	Ttll13	7	7	Ttll13	ENSMUSG00000045467	-0.0213361943321739	0.559736204014648	0.00171401686367156	0.966976465317914	0.999988599375714
ENSMUST00000120414	ENSMUSG00000083913	Gm14219	2	2	Gm14219	ENSMUSG00000083913	-0.024896918053085	-1.25990352590117	0.00171118979521534	0.967003695224322	0.999988599375714
ENSMUST00000167723	ENSMUSG00000026070	Il18r1	1	1	Il18r1	ENSMUSG00000026070	0.00886503952148326	3.89697003465996	0.0017101213516344	0.967013992181648	0.999988599375714
ENSMUST00000093907	ENSMUSG00000059248	Septin9	11	11	Septin9	ENSMUSG00000059248	-0.00642823516837867	7.84149932420731	0.00170529626007321	0.967060533427008	0.999988599375714
ENSMUST00000084241	ENSMUSG00000028868	Wasf2	4	4	Wasf2	ENSMUSG00000028868	0.00604506589623279	8.47378333597218	0.00169798593537807	0.967131172256446	0.999988599375714
ENSMUST00000221549	ENSMUSG00000021271	Zfp839	12	12	Zfp839	ENSMUSG00000021271	0.00846483357921587	3.75264925626144	0.00169582077494551	0.967152123178341	0.999988599375714
ENSMUST00000119608	ENSMUSG00000082419	Gm11425	11	11	Gm11425	ENSMUSG00000082419	-0.0230260285505776	-0.340529812560298	0.00169193455922922	0.967189761322316	0.999988599375714
ENSMUST00000003386	ENSMUSG00000003299	Mrpl4	9	9	Mrpl4	ENSMUSG00000003299	0.00665989945207009	4.85446935384446	0.00168787100652951	0.967229163318311	0.999988599375714
ENSMUST00000237320	ENSMUSG00000035372	1810055G02Rik	19	19	1810055G02Rik	ENSMUSG00000035372	0.00870421885642088	4.95998387059301	0.00168312182082175	0.967275273773404	0.999988599375714
ENSMUST00000142183	ENSMUSG00000046971	Pla2g4f	2	2	Pla2g4f	ENSMUSG00000046971	-0.0314193614899815	-1.34273357842886	0.00168281361432232	0.96727826844025	0.999988599375714
ENSMUST00000232576	ENSMUSG00000116962	Gm19000	16	16	Gm19000	ENSMUSG00000116962	-0.0232562148987139	0.0405666860126781	0.00167554528402958	0.967348970455131	0.999988599375714
ENSMUST00000220172	ENSMUSG00000046807	Lrrc75b	10	10	Lrrc75b	ENSMUSG00000046807	-0.0127176776685341	1.95871033012219	0.00167278402265081	0.967375870623413	0.999988599375714
ENSMUST00000175765	ENSMUSG00000032041	Tirap	9	9	Tirap	ENSMUSG00000032041	0.00669999969841606	5.11230074121268	0.00166892740881974	0.967413478948878	0.999988599375714
ENSMUST00000027404	ENSMUSG00000026204	Ptprn	1	1	Ptprn	ENSMUSG00000026204	0.0196986057041909	0.62724905636786	0.00165462055302967	0.967553375963064	0.999988599375714
ENSMUST00000156602	ENSMUSG00000028344	Invs	4	4	Invs	ENSMUSG00000028344	0.00730079299838519	4.71226930492945	0.00165375898168296	0.967561819986869	0.999988599375714
ENSMUST00000034218	ENSMUSG00000031766	Slc12a3	8	8	Slc12a3	ENSMUSG00000031766	-0.0121928281268532	3.03965619288541	0.00165123137131307	0.967586605121999	0.999988599375714
ENSMUST00000032283	ENSMUSG00000030177	Ccdc77	6	6	Ccdc77	ENSMUSG00000030177	-0.00732404790393354	4.2527094683514	0.00164929774624101	0.967605578611718	0.999988599375714
ENSMUST00000007993	ENSMUSG00000029701	Rbm28	6	6	Rbm28	ENSMUSG00000029701	-0.00627037494309536	5.50685600109987	0.00164721350787345	0.967626042458533	0.999988599375714
ENSMUST00000082002	ENSMUSG00000091460	Gm7808	9	9	Gm7808	ENSMUSG00000091460	0.105105423665625	-3.15461769382335	0.00164704723431974	0.967627675554053	0.999988599375714
ENSMUST00000035648	ENSMUSG00000032905	Atg12	18	18	Atg12	ENSMUSG00000032905	0.00618160377977997	5.90978804031748	0.00164497245594897	0.967648060434022	0.999988599375714
ENSMUST00000113733	ENSMUSG00000026172	Bcs1l	1	1	Bcs1l	ENSMUSG00000026172	0.00949815937781394	3.37542460805698	0.00163776193355597	0.967719004776021	0.999988599375714
ENSMUST00000116522	ENSMUSG00000032475	Nck1	9	9	Nck1	ENSMUSG00000032475	0.00629935257587004	5.42680164729842	0.00163524266245058	0.967743828751404	0.999988599375714
ENSMUST00000059231	ENSMUSG00000047604	Frat2	19	19	Frat2	ENSMUSG00000047604	-0.00895725708954848	4.37624787537951	0.00163493812525894	0.967746830846643	0.999988599375714
ENSMUST00000227884	ENSMUSG00000114982	Vmn1r14	6	6	Vmn1r14	ENSMUSG00000114982	-0.0201280662646631	-0.0625019062754006	0.0016308121963069	0.967787531448571	0.999988599375714
ENSMUST00000185375	ENSMUSG00000055024	Ep300	15	15	Ep300	ENSMUSG00000055024	-0.00641036249946466	8.17765933484717	0.00162552961475604	0.967839717311757	0.999988599375714
ENSMUST00000064231	ENSMUSG00000052396	Mogat2	7	7	Mogat2	ENSMUSG00000052396	-0.0102082338549707	3.79707715212532	0.0016212898305108	0.967881663000026	0.999988599375714
ENSMUST00000030980	ENSMUSG00000029097	Trmt44	5	5	Trmt44	ENSMUSG00000029097	-0.0101502745156987	3.22402397631699	0.00161828178438228	0.967911455989137	0.999988599375714
ENSMUST00000168423	ENSMUSG00000024563	Smad2	18	18	Smad2	ENSMUSG00000024563	-0.00557481202346786	6.18194039312604	0.00161187704203525	0.967974983858827	0.999988599375714
ENSMUST00000056073	ENSMUSG00000039543	Cfap70	14	14	Cfap70	ENSMUSG00000039543	0.0252519375447659	-1.30862064471604	0.00161003799214132	0.967993248524903	0.999988599375714
ENSMUST00000209266	ENSMUSG00000109970	Gm17995	8	8	Gm17995	ENSMUSG00000109970	-0.0356294980213048	-0.71947565379227	0.00160827993364343	0.968010718589268	0.999988599375714
ENSMUST00000004327	ENSMUSG00000031400	G6pdx	X	X	G6pdx	ENSMUSG00000031400	-0.00732786150690153	7.5955330858399	0.00160758281676365	0.968017648581607	0.999988599375714
ENSMUST00000049874	ENSMUSG00000050103	Agmo	12	12	Agmo	ENSMUSG00000050103	-0.0112224213117264	3.49892431456433	0.00160302543466839	0.968062990341082	0.999988599375714
ENSMUST00000041415	ENSMUSG00000037579	Kcnh3	15	15	Kcnh3	ENSMUSG00000037579	0.0197788975324314	-0.36810142112847	0.00160056346820592	0.968087511501176	0.999988599375714
ENSMUST00000030660	ENSMUSG00000028847	Trappc3	4	4	Trappc3	ENSMUSG00000028847	-0.00665114813913299	4.83008796412042	0.00159723950597712	0.968120648117127	0.999988599375714
ENSMUST00000217603	ENSMUSG00000045132	Or51v14	7	7	Or51v14	ENSMUSG00000045132	-0.0201413500857602	0.107814730750118	0.00159670731430506	0.968125956747905	0.999988599375714
ENSMUST00000082175	ENSMUSG00000073968	Trim68	7	7	Trim68	ENSMUSG00000073968	0.012605671353836	2.13904692898669	0.00159660721910793	0.96812695530004	0.999988599375714
ENSMUST00000003369	ENSMUSG00000003282	Plag1	4	4	Plag1	ENSMUSG00000003282	0.013144793613386	2.01147841343249	0.00159414558222792	0.968151522523416	0.999988599375714
ENSMUST00000220621	ENSMUSG00000015672	Mrpl32	13	13	Mrpl32	ENSMUSG00000015672	-0.00816513263872316	4.00045830531915	0.00159304048556497	0.968162557605912	0.999988599375714
ENSMUST00000160729	ENSMUSG00000036928	Stag3	5	5	Stag3	ENSMUSG00000036928	-0.012200488396874	2.52007987364692	0.0015865717580652	0.968227228943394	0.999988599375714
ENSMUST00000107258	ENSMUSG00000028402	Mpdz	4	4	Mpdz	ENSMUSG00000028402	-0.00712277526155503	5.71169026396832	0.00158577056023512	0.968235248131051	0.999988599375714
ENSMUST00000061101	ENSMUSG00000032440	Tgfbr2	9	9	Tgfbr2	ENSMUSG00000032440	0.00562805007959797	8.03245062758642	0.00158421691790545	0.968250804318641	0.999988599375714
ENSMUST00000100074	ENSMUSG00000046613	Vwa5b2	16	16	Vwa5b2	ENSMUSG00000046613	-0.0322309402974625	-1.60442860284149	0.00158287955588676	0.968264201071598	0.999988599375714
ENSMUST00000021990	ENSMUSG00000021518	Ptdss1	13	13	Ptdss1	ENSMUSG00000021518	-0.00632194035476313	5.43087566076001	0.00157989376977008	0.968294131048314	0.999988599375714
ENSMUST00000057481	ENSMUSG00000051329	Nup160	2	2	Nup160	ENSMUSG00000051329	0.00603528576217259	6.06259370022515	0.00157583945166695	0.9683348175363	0.999988599375714
ENSMUST00000044507	ENSMUSG00000034570	Inpp5j	11	11	Inpp5j	ENSMUSG00000034570	0.0131050145686091	2.40090675010939	0.00157449561882017	0.968348314929771	0.999988599375714
ENSMUST00000019572	ENSMUSG00000059839	Zfp874b	13	13	Zfp874b	ENSMUSG00000059839	-0.00812503891073988	3.80989720627998	0.00157299876215505	0.968363356080897	0.999988599375714
ENSMUST00000191906	ENSMUSG00000032583	Mon1a	9	9	Mon1a	ENSMUSG00000032583	0.00985855175890113	3.32354496774777	0.00157278649209724	0.968365489654928	0.999988599375714
ENSMUST00000109897	ENSMUSG00000009090	Ap1b1	11	11	Ap1b1	ENSMUSG00000009090	0.00613932014508935	6.63130660307166	0.0015719321973855	0.968374077821343	0.999988599375714
ENSMUST00000170617	ENSMUSG00000024050	Wiz	17	17	Wiz	ENSMUSG00000024050	-0.00576241421686781	5.70166461964407	0.00155025291775776	0.968592805739567	0.999988599375714
ENSMUST00000238885	ENSMUSG00000118516	Cyp2d13	15	15	Cyp2d13	ENSMUSG00000118516	0.0158391115597851	1.64309999224039	0.00154346842949016	0.968661570498879	0.999988599375714
ENSMUST00000028911	ENSMUSG00000027425	Kat14	2	2	Kat14	ENSMUSG00000027425	0.00665109311530049	5.31986578571838	0.00154070488756641	0.968689623990142	0.999988599375714
ENSMUST00000054415	ENSMUSG00000049728	Zfp668	7	7	Zfp668	ENSMUSG00000049728	-0.00729603642177379	4.13300260804795	0.0015350828454051	0.968746772803055	0.999988599375714
ENSMUST00000092491	ENSMUSG00000095093	Vmn2r111	17	17	Vmn2r111	ENSMUSG00000095093	0.0172068633925571	1.64678895399959	0.0015350350709733	0.968747258885272	0.999988599375714
ENSMUST00000032992	ENSMUSG00000030738	Eif3c	7	7	Eif3c	ENSMUSG00000030738	-0.00599236212655794	7.66857286203403	0.00153007481843992	0.968797768397997	0.999988599375714
ENSMUST00000206392	ENSMUSG00000108381	Gm9299	7	7	Gm9299	ENSMUSG00000108381	0.0805850638610769	-2.27273977637336	0.00152991422585202	0.968799405057704	0.999988599375714
ENSMUST00000019231	ENSMUSG00000019087	Atp6ap1	X	X	Atp6ap1	ENSMUSG00000019087	0.00539675149580211	7.53918222217733	0.00152955069773358	0.968803110227855	0.999988599375714
ENSMUST00000007207	ENSMUSG00000022843	Clcn2	16	16	Clcn2	ENSMUSG00000022843	0.011964318347052	2.70259410023855	0.00152798598424875	0.968819063218017	0.999988599375714
ENSMUST00000067043	ENSMUSG00000050714	Zbtb26	2	2	Zbtb26	ENSMUSG00000050714	0.00917454898656759	3.80316588619142	0.00152755131181426	0.968823496359776	0.999988599375714
ENSMUST00000227837	ENSMUSG00000115512	Rpl17-ps7	14	14	Rpl17-ps7	ENSMUSG00000115512	-0.049656048005168	-2.83446745580005	0.00152572473608092	0.96884213216772	0.999988599375714
ENSMUST00000108160	ENSMUSG00000018845	Unc45b	11	11	Unc45b	ENSMUSG00000018845	0.0170500950460105	2.02638342574801	0.00152519701528897	0.968847518367857	0.999988599375714
ENSMUST00000032936	ENSMUSG00000030697	Ppp4c	7	7	Ppp4c	ENSMUSG00000030697	0.00576224722739179	6.15975851026969	0.00152492246453639	0.968850320948474	0.999988599375714
ENSMUST00000029696	ENSMUSG00000028060	Khdc4	3	3	Khdc4	ENSMUSG00000028060	-0.0069535752096962	6.34421283629669	0.00152455668310569	0.968854055193332	0.999988599375714
ENSMUST00000001258	ENSMUSG00000001228	Uhrf1	17	17	Uhrf1	ENSMUSG00000001228	-0.00776664708498311	7.38292652045645	0.00152177400001152	0.96888247817173	0.999988599375714
ENSMUST00000027065	ENSMUSG00000025933	Tmem14a	1	1	Tmem14a	ENSMUSG00000025933	0.017519647171744	0.21519941277521	0.00152010344413434	0.9688995541252	0.999988599375714
ENSMUST00000155827	ENSMUSG00000044595	Dnd1	18	18	Dnd1	ENSMUSG00000044595	0.0168726303295291	0.573512036260035	0.00151985490849982	0.968902095389606	0.999988599375714
ENSMUST00000087285	ENSMUSG00000067261	Foxd3	4	4	Foxd3	ENSMUSG00000067261	0.030946748813405	-2.30345468230475	0.00151871856006647	0.968913717147104	0.999988599375714
ENSMUST00000231600	ENSMUSG00000116675	Gm49581	16	16	Gm49581	ENSMUSG00000116675	-0.0236727484147848	-1.43414100970748	0.00151865939704576	0.968914322343323	0.999988599375714
ENSMUST00000147080	ENSMUSG00000020019	Ntn4	10	10	Ntn4	ENSMUSG00000020019	-0.0164163411211067	4.007378650178	0.00151707753226837	0.968930508091026	0.999988599375714
ENSMUST00000179314	ENSMUSG00000093931	Amy2a3	3	3	Amy2a3	ENSMUSG00000093931	-0.0316190365184912	-3.09653319683137	0.00151498479727463	0.968951934089104	0.999988599375714
ENSMUST00000098667	ENSMUSG00000096569	Amy2a2	3	3	Amy2a2	ENSMUSG00000096569	-0.0316190365184912	-3.09653319683137	0.00151498479727463	0.968951934089104	0.999988599375714
ENSMUST00000179568	ENSMUSG00000096770	Amy2a4	3	3	Amy2a4	ENSMUSG00000096770	-0.0316190365184912	-3.09653319683137	0.00151498479727463	0.968951934089104	0.999988599375714
ENSMUST00000143791	ENSMUSG00000014329	Bicc1	10	10	Bicc1	ENSMUSG00000014329	0.0112829317552373	7.39713954696249	0.00151372731298061	0.968964815689041	0.999988599375714
ENSMUST00000024761	ENSMUSG00000023965	Fbxl17	17	17	Fbxl17	ENSMUSG00000023965	0.00630677095295214	5.1642442841914	0.0015132011889154	0.968970206864996	0.999988599375714
ENSMUST00000223192	ENSMUSG00000113149	Gm49383	12	12	Gm49383	ENSMUSG00000113149	0.0171199558943554	0.980299178648517	0.00150904681400044	0.96901280961832	0.999988599375714
ENSMUST00000150429	ENSMUSG00000026504	Sdccag8	1	1	Sdccag8	ENSMUSG00000026504	0.00635909059898179	4.7817486275303	0.00150890676965046	0.96901424678357	0.999988599375714
ENSMUST00000023707	ENSMUSG00000022982	Sod1	16	16	Sod1	ENSMUSG00000022982	0.00592939454753422	7.04824736913198	0.00150841588057804	0.969019284920321	0.999988599375714
